gene,cluster.1,ave_zscore_path.1,mean_trend.1,ave_zscore_cluster.1,new_name.1,new_cluster.1,cluster.4,ave_zscore_path.4,mean_trend.4,ave_zscore_cluster.4,new_name.4,new_cluster.4,cluster.3,ave_zscore_path.3,mean_trend.3,ave_zscore_cluster.3,new_name.3,new_cluster.3,cluster.2,ave_zscore_path.2,mean_trend.2,ave_zscore_cluster.2,new_name.2,new_cluster.2
CCBE1,6,-0.0335781856141873,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,-0.312103635166357,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,0.1088868152253,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.231838163111593,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
CDH20,4,-0.104497422351649,-0.185068624920097,-0.185068624920097,gene set #5 (n = 96),5,4,0.444994893821627,0.412764037994001,0.412764037994001,gene set #5 (n = 96),5,4,-0.307485177376095,-0.29677279312023,-0.29677279312023,gene set #5 (n = 96),5,4,-0.0650113191846771,0.0187596770360405,0.0187596770360405,gene set #5 (n = 96),5
CCDC102B,3,0.467328786135187,0.314163424004578,0.314163424004578,gene set #4 (n = 120),4,3,-0.0218241870134421,0.0462316049884328,0.0462316049884328,gene set #4 (n = 120),4,3,-0.712218834503429,-0.640088193907335,-0.640088193907335,gene set #4 (n = 120),4,3,0.356297318476897,0.335779898815192,0.335779898815192,gene set #4 (n = 120),4
TSHZ1,2,-0.437926836914514,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,-0.0168942967025838,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.760083787836503,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.386833365614127,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
ZNF516,5,-0.252794567754704,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.104858875370079,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.571970358383456,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.257988216576849,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
SALL3,2,-0.38877429980859,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.0149457666145541,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.659309762682919,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.358292997068228,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
ATP9B,3,0.0618378128561244,0.314163424004578,0.314163424004578,gene set #4 (n = 120),4,3,0.0201273940251312,0.0462316049884328,0.0462316049884328,gene set #4 (n = 120),4,3,-0.819425936940595,-0.640088193907335,-0.640088193907335,gene set #4 (n = 120),4,3,0.730720073104583,0.335779898815192,0.335779898815192,gene set #4 (n = 120),4
CIRBP,3,0.540867557418343,0.314163424004578,0.314163424004578,gene set #4 (n = 120),4,3,0.0973284049884091,0.0462316049884328,0.0462316049884328,gene set #4 (n = 120),4,3,-0.692697890772148,-0.640088193907335,-0.640088193907335,gene set #4 (n = 120),4,3,0.161556034160086,0.335779898815192,0.335779898815192,gene set #4 (n = 120),4
PLK5,2,-0.418261353056776,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,-0.0750146363055537,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.919742325843137,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.499405050626137,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
MKNK2,5,-0.41971349454404,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.0553889676224655,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.694039206026554,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.297997827061839,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
OAZ1,5,-0.280619242900351,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.0859754361065683,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.77275016938509,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.451099670294019,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
NFIC,2,-0.290607651046549,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.0733635332092685,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.523690789008804,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.360082006310245,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
ZBTB7A,2,-0.345882478961666,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.000171778307166526,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.685603101243372,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.402131867496863,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
RFX2,2,-0.593147167025586,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.025713690990947,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.835453634747204,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.383478386109566,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
PNPLA6,2,-0.403230155046857,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,-0.0321420503255667,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,1.10527507512387,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.734615595912931,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
RPS28,5,0.102617356470426,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.168329952878339,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.392792862866618,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.293327726174078,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
ANGPTL4,1,0.62148166158268,0.342931763470146,0.342931763470146,gene set #1 (n = 135),1,1,-0.397945830579797,-0.28279541244214,-0.28279541244214,gene set #1 (n = 135),1,1,-0.192333937083937,0.066746385449054,0.066746385449054,gene set #1 (n = 135),1,1,0.107285311649264,-0.0460331914339735,-0.0460331914339735,gene set #1 (n = 135),1
COL5A3,2,-0.202944097808471,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.273165211335885,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.264598355498961,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.374868149148869,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
LDLR,6,0.0701857537396162,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,-0.324477331424752,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,0.0318459604896698,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.239458892686394,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
ZNF441,6,0.15419432136541,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,-0.307896894870552,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,-0.674850161759141,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.846832189893246,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
ZNF44,6,-0.148732803094026,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,-0.280296310310563,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,-0.584366862206912,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.964089255353728,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
DNAJB1,5,-0.321205413712388,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.205308990832239,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.699421104868345,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.229097152081235,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
NWD1,2,-0.485497427504494,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.566876261216861,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.453369877106503,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.635161710060766,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
SLC27A1,2,-0.354747470320507,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.103313416529565,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.655930329333018,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.469542349992115,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
ZNF708,6,0.130351356823657,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,-0.228199788234399,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,-0.549421311668087,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.663263099482543,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
ZNF98,4,-0.0235914740395625,-0.185068624920097,-0.185068624920097,gene set #5 (n = 96),5,4,0.3216854842751,0.412764037994001,0.412764037994001,gene set #5 (n = 96),5,4,-0.15708987028332,-0.29677279312023,-0.29677279312023,gene set #5 (n = 96),5,4,-0.15047627166092,0.0187596770360405,0.0187596770360405,gene set #5 (n = 96),5
DPY19L3,6,0.0443062605650883,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,-0.15125861358043,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,-0.712880653195475,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.811778536772107,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
ZFP36,1,0.347290666666011,0.342931763470146,0.342931763470146,gene set #1 (n = 135),1,1,-0.2937165288094,-0.28279541244214,-0.28279541244214,gene set #1 (n = 135),1,1,0.126924369118797,0.066746385449054,0.066746385449054,gene set #1 (n = 135),1,1,-0.0971000359725142,-0.0460331914339735,-0.0460331914339735,gene set #1 (n = 135),1
ITPKC,1,0.39766529464125,0.342931763470146,0.342931763470146,gene set #1 (n = 135),1,1,-0.384568771003714,-0.28279541244214,-0.28279541244214,gene set #1 (n = 135),1,1,-0.0695786470244432,0.066746385449054,0.066746385449054,gene set #1 (n = 135),1,1,0.146466969662467,-0.0460331914339735,-0.0460331914339735,gene set #1 (n = 135),1
APOE,2,-0.239792873401137,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.334078622789715,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.278530423855438,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.421011184442857,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
HIF3A,2,-0.813698579385521,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.650692306473759,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.291724839652326,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.309015037889728,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
PPP5C,6,-0.361985086738089,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,-0.191351672351505,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,0.0418293381790532,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.429044948026856,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
ARHGAP35,5,-0.398648029345131,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.174907134947798,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.781860596136528,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.28025342333,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
SELENOW,5,-0.358252542222333,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.0710998066965849,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.746494853189403,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.380675274188732,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
PLA2G4C,6,-0.150133115855919,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,-0.0658426518758799,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,-0.279344891907223,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.453511866443881,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
FTL,1,0.0776245926619545,0.342931763470146,0.342931763470146,gene set #1 (n = 135),1,1,-0.260922637521358,-0.28279541244214,-0.28279541244214,gene set #1 (n = 135),1,1,0.256437970836948,0.066746385449054,0.066746385449054,gene set #1 (n = 135),1,1,-0.0486512258546071,-0.0460331914339735,-0.0460331914339735,gene set #1 (n = 135),1
PTOV1,2,-0.431872354497642,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,-0.180971975114023,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,1.0523555423031,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.512190588285681,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
SIRPA,2,-0.356780149488135,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.088789697546739,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.710122276982992,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.50625744218032,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
GPCPD1,6,0.164299495790043,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,-0.417828989762764,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,-0.50226225331699,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.78082849623313,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
MACROD2,4,-0.0714665513930199,-0.185068624920097,-0.185068624920097,gene set #5 (n = 96),5,4,0.334421053150231,0.412764037994001,0.412764037994001,gene set #5 (n = 96),5,4,-0.0742883137862851,-0.29677279312023,-0.29677279312023,gene set #5 (n = 96),5,4,-0.207063297620246,0.0187596770360405,0.0187596770360405,gene set #5 (n = 96),5
RIN2,1,0.185025096437071,0.342931763470146,0.342931763470146,gene set #1 (n = 135),1,1,0.0153428936516211,-0.28279541244214,-0.28279541244214,gene set #1 (n = 135),1,1,0.206049698829631,0.066746385449054,0.066746385449054,gene set #1 (n = 135),1,1,-0.358436264129521,-0.0460331914339735,-0.0460331914339735,gene set #1 (n = 135),1
CST3,2,-0.0690492319496217,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.178928689683613,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.323237498001135,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.440763252902958,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
ACSS1,4,-0.168393732353457,-0.185068624920097,-0.185068624920097,gene set #5 (n = 96),5,4,0.664540779975923,0.412764037994001,0.412764037994001,gene set #5 (n = 96),5,4,-0.371006290964263,-0.29677279312023,-0.29677279312023,gene set #5 (n = 96),5,4,-0.173513830559367,0.0187596770360405,0.0187596770360405,gene set #5 (n = 96),5
SNTA1,2,-0.483564088272775,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.538928306391975,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.357591947658914,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.5153788541575,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
EIF2S2,5,-0.161411903850131,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.394691836505382,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.654450436935164,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.118814817033907,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
DYNLRB1,5,-0.232492508614779,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.141572024650709,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.664434783470207,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.326985578257612,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
PKIG,6,-0.0238860221382023,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,-0.259084621863494,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,-0.183296404993691,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.456054982220066,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
SDC4,4,-0.507020706248289,-0.185068624920097,-0.185068624920097,gene set #5 (n = 96),5,4,0.580751176013441,0.412764037994001,0.412764037994001,gene set #5 (n = 96),5,4,-0.117125086563774,-0.29677279312023,-0.29677279312023,gene set #5 (n = 96),5,4,-0.0766133689141573,0.0187596770360405,0.0187596770360405,gene set #5 (n = 96),5
SLC13A3,3,0.116793775236069,0.314163424004578,0.314163424004578,gene set #4 (n = 120),4,3,0.0907050530224413,0.0462316049884328,0.0462316049884328,gene set #4 (n = 120),4,3,-0.579268038315496,-0.640088193907335,-0.640088193907335,gene set #4 (n = 120),4,3,0.383868593103374,0.335779898815192,0.335779898815192,gene set #4 (n = 120),4
EYA2,2,-0.665236330708397,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.214377180768673,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.625410569404212,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.312031327335548,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
B4GALT5,1,0.355421222693549,0.342931763470146,0.342931763470146,gene set #1 (n = 135),1,1,-0.42432932063277,-0.28279541244214,-0.28279541244214,gene set #1 (n = 135),1,1,0.279559999639714,0.066746385449054,0.066746385449054,gene set #1 (n = 135),1,1,-0.121463414421476,-0.0460331914339735,-0.0460331914339735,gene set #1 (n = 135),1
CEBPB,5,0.0803462115188774,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.156651450505217,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.569686936874608,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.460232907105075,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
GNAS,2,-0.383104731771403,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,-0.0260227835313283,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.742986283239652,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.403216621852381,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
ATP5F1E,5,-0.15363647007146,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.203501839476305,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.576015115829491,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.239561757943614,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
RPS21,5,-0.0649558673308173,-0.19488990843735,-0.19488990843735,gene set #3 (n = 192),3,5,-0.174753362517178,-0.181454812085187,-0.181454812085187,gene set #3 (n = 192),3,5,0.500864073298046,0.571728057847932,0.571728057847932,gene set #3 (n = 192),3,5,-0.263301990441828,-0.225698237789196,-0.225698237789196,gene set #3 (n = 192),3
NRIP1,6,-0.0690007298929406,-0.0425365617605956,-0.0425365617605956,gene set #2 (n = 130),2,6,-0.290656531098024,-0.195962478720586,-0.195962478720586,gene set #2 (n = 130),2,6,-0.111517722657814,-0.22894903185774,-0.22894903185774,gene set #2 (n = 130),2,6,0.452392309502771,0.451761454705509,0.451761454705509,gene set #2 (n = 130),2
NCAM2,2,0.0247810346304548,-0.376877182352108,-0.376877182352108,gene set #6 (n = 125),6,2,0.31262222863973,0.174537378747613,0.174537378747613,gene set #6 (n = 125),6,2,0.263581328673063,0.61885774258572,0.61885774258572,gene set #6 (n = 125),6,2,-0.588507396036911,-0.487621449201309,-0.487621449201309,gene set #6 (n = 125),6
